#### This dataset contains Coffee Products data sold across various states,,,,,,,,,
,,,,,,,,,
,Area Code,Date,Product,Product Type,State,  Target Profit  ,  Target Sales  ,  Profit  ,  Sales  
,858,2/1/2018,Green Tea,Tea,Maharashtra,$50.00 ,$120.00 ,$58.00 ,$189.00 
,712,2/1/2018,Decaf Irish Cream,Coffee,Chhattisgarh,$20.00 ,$50.00 ,$12.00 ,$54.00 
,816,2/1/2018,Decaf Irish Cream,Coffee,Haryana,$60.00 ,$170.00 ,$46.00 ,$165.00 
,414,2/1/2018,Decaf Irish Cream,Coffee,Rajasthan,$60.00 ,$180.00 ,$50.00 ,$180.00 
,712,2/1/2018,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$32.00 ,$43.00 
,573,2/1/2018,Decaf Espresso,Espresso,Haryana,$60.00 ,$120.00 ,$38.00 ,$103.00 
,715,2/1/2018,Decaf Espresso,Espresso,Rajasthan,$50.00 ,$120.00 ,$35.00 ,$110.00 
,203,2/1/2018,Decaf Espresso,Espresso,Arunachal Pradesh,$40.00 ,$120.00 ,$29.00 ,$130.00 
,504,2/1/2018,Decaf Irish Cream,Coffee,Kerala,$70.00 ,$140.00 ,$44.00 ,$115.00 
,505,2/1/2018,Decaf Irish Cream,Coffee,Nagaland,,$120.00 ,($31.00),$102.00 
,405,2/1/2018,Decaf Irish Cream,Coffee,Meghalaya,$50.00 ,$100.00 ,$29.00 ,$80.00 
,985,2/1/2018,Decaf Espresso,Espresso,Kerala,$50.00 ,$110.00 ,$41.00 ,$137.00 
,505,2/1/2018,Decaf Espresso,Espresso,Nagaland,$10.00 ,$70.00 ,$8.00 ,$82.00 
,405,2/1/2018,Decaf Espresso,Espresso,Meghalaya,$70.00 ,$170.00 ,$63.00 ,$200.00 
,702,2/1/2018,Decaf Irish Cream,Coffee,Jharkhand,$20.00 ,$70.00 ,$6.00 ,$63.00 
,971,2/1/2018,Decaf Irish Cream,Coffee,Mizoram,$70.00 ,$160.00 ,$38.00 ,$128.00 
,435,2/1/2018,Decaf Irish Cream,Coffee,Odisha,$80.00 ,$240.00 ,$41.00 ,$193.00 
,206,2/1/2018,Decaf Irish Cream,Coffee,Punjab,$60.00 ,$270.00 ,$15.00 ,$220.00 
,775,2/1/2018,Decaf Espresso,Espresso,Jharkhand,$20.00 ,$40.00 ,$11.00 ,$47.00 
,971,2/1/2018,Decaf Espresso,Espresso,Mizoram,$100.00 ,$320.00 ,$99.00 ,$340.00 
,435,2/1/2018,Decaf Espresso,Espresso,Odisha,$50.00 ,$110.00 ,$48.00 ,$123.00 
,509,2/1/2018,Decaf Espresso,Espresso,Punjab,$60.00 ,$140.00 ,$41.00 ,$154.00 
,712,2/1/2018,Amaretto,Coffee,Chhattisgarh,$20.00 ,$40.00 ,$10.00 ,$45.00 
,262,2/1/2018,Amaretto,Coffee,Rajasthan,$30.00 ,$120.00 ,$12.00 ,$118.00 
,319,2/1/2018,Colombian,Coffee,Chhattisgarh,$20.00 ,$60.00 ,$6.00 ,$63.00 
,314,2/1/2018,Colombian,Coffee,Haryana,$50.00 ,$200.00 ,$42.00 ,$193.00 
,920,2/1/2018,Colombian,Coffee,Rajasthan,$40.00 ,$230.00 ,$15.00 ,$220.00 
,319,2/1/2018,Caffe Mocha,Espresso,Chhattisgarh,$20.00 ,$50.00 ,$11.00 ,$47.00 
,573,2/1/2018,Caffe Mocha,Espresso,Haryana,$70.00 ,$140.00 ,$48.00 ,$123.00 
,414,2/1/2018,Caffe Mocha,Espresso,Rajasthan,$60.00 ,$180.00 ,$42.00 ,$154.00 
,603,2/1/2018,Amaretto,Coffee,Assam,$40.00 ,$90.00 ,$25.00 ,$101.00 
,959,2/1/2018,Colombian,Coffee,Arunachal Pradesh,$130.00 ,$300.00 ,$121.00 ,$325.00 
,603,2/1/2018,Colombian,Coffee,Assam,$30.00 ,$100.00 ,$23.00 ,$114.00 
,860,2/1/2018,Caffe Mocha,Espresso,Arunachal Pradesh,$20.00 ,$150.00 ,$3.00 ,$155.00 
,603,2/1/2018,Caffe Mocha,Espresso,Assam,$10.00 ,$100.00 ,($7.00),$104.00 
,603,2/1/2018,Regular Espresso,Espresso,Assam,$0.00 ,$60.00 ,($6.00),$68.00 
,337,2/1/2018,Colombian,Coffee,Kerala,$60.00 ,$110.00 ,$34.00 ,$94.00 
,505,2/1/2018,Colombian,Coffee,Nagaland,$50.00 ,$140.00 ,$24.00 ,$114.00 
,918,2/1/2018,Colombian,Coffee,Meghalaya,$50.00 ,$120.00 ,$29.00 ,$100.00 
,318,2/1/2018,Caffe Latte,Espresso,Kerala,$10.00 ,$130.00 ,$2.00 ,$155.00 
,505,2/1/2018,Caffe Latte,Espresso,Nagaland,$0.00 ,$50.00 ,($7.00),$68.00 
,405,2/1/2018,Caffe Latte,Espresso,Meghalaya,$70.00 ,$170.00 ,$70.00 ,$206.00 
,504,2/1/2018,Caffe Mocha,Espresso,Kerala,$70.00 ,$140.00 ,$65.00 ,$174.00 
,505,2/1/2018,Caffe Mocha,Espresso,Nagaland,$0.00 ,$80.00 ,($7.00),$104.00 
,918,2/1/2018,Caffe Mocha,Espresso,Meghalaya,$30.00 ,$40.00 ,$17.00 ,$56.00 
,971,2/1/2018,Amaretto,Coffee,Mizoram,$40.00 ,$160.00 ,($4.00),$129.00 
,435,2/1/2018,Amaretto,Coffee,Odisha,$70.00 ,$200.00 ,$46.00 ,$165.00 
,775,2/1/2018,Colombian,Coffee,Jharkhand,$10.00 ,$90.00 ,($5.00),$74.00 
,503,2/1/2018,Colombian,Coffee,Mizoram,$50.00 ,$190.00 ,$25.00 ,$155.00 
,435,2/1/2018,Colombian,Coffee,Odisha,$70.00 ,$160.00 ,$30.00 ,$130.00 
,509,2/1/2018,Colombian,Coffee,Punjab,$70.00 ,$170.00 ,$44.00 ,$142.00 
,702,2/1/2018,Caffe Latte,Espresso,Jharkhand,$30.00 ,$40.00 ,$31.00 ,$43.00 
,503,2/1/2018,Caffe Latte,Espresso,Mizoram,$20.00 ,$120.00 ,$18.00 ,$132.00 
,435,2/1/2018,Caffe Latte,Espresso,Odisha,$30.00 ,$90.00 ,$38.00 ,$103.00 
,360,2/1/2018,Caffe Latte,Espresso,Punjab,$40.00 ,$100.00 ,$35.00 ,$110.00 
,775,2/1/2018,Caffe Mocha,Espresso,Jharkhand,$20.00 ,$40.00 ,$10.00 ,$45.00 
,541,2/1/2018,Caffe Mocha,Espresso,Mizoram,$50.00 ,$130.00 ,$33.00 ,$140.00 
,801,2/1/2018,Caffe Mocha,Espresso,Odisha,$40.00 ,$100.00 ,$35.00 ,$112.00 
,253,2/1/2018,Caffe Mocha,Espresso,Punjab,$20.00 ,$110.00 ,$12.00 ,$118.00 
,563,2/1/2018,Chamomile,Herbal Tea,Chhattisgarh,$190.00 ,$470.00 ,$201.00 ,$545.00 
,636,2/1/2018,Chamomile,Herbal Tea,Haryana,$10.00 ,$90.00 ,($8.00),$104.00 
,715,2/1/2018,Chamomile,Herbal Tea,Rajasthan,$80.00 ,$150.00 ,$66.00 ,$174.00 
,563,2/1/2018,Lemon,Herbal Tea,Chhattisgarh,$110.00 ,$220.00 ,$95.00 ,$254.00 
,417,2/1/2018,Lemon,Herbal Tea,Haryana,,$80.00 ,($32.00),$102.00 
,262,2/1/2018,Lemon,Herbal Tea,Rajasthan,$50.00 ,$100.00 ,$43.00 ,$115.00 
,475,2/1/2018,Lemon,Herbal Tea,Arunachal Pradesh,$50.00 ,$150.00 ,$41.00 ,$193.00 
,603,2/1/2018,Lemon,Herbal Tea,Assam,$0.00 ,$50.00 ,($4.00),$74.00 
,860,2/1/2018,Mint,Herbal Tea,Arunachal Pradesh,$50.00 ,$120.00 ,$46.00 ,$165.00 
,337,2/1/2018,Chamomile,Herbal Tea,Kerala,$40.00 ,$100.00 ,$35.00 ,$112.00 
,505,2/1/2018,Chamomile,Herbal Tea,Nagaland,$20.00 ,$40.00 ,$10.00 ,$45.00 
,918,2/1/2018,Chamomile,Herbal Tea,Meghalaya,$20.00 ,$110.00 ,$11.00 ,$118.00 
,225,2/1/2018,Lemon,Herbal Tea,Kerala,$40.00 ,$180.00 ,$42.00 ,$193.00 
,505,2/1/2018,Lemon,Herbal Tea,Nagaland,$20.00 ,$60.00 ,$5.00 ,$63.00 
,405,2/1/2018,Lemon,Herbal Tea,Meghalaya,$40.00 ,$210.00 ,$15.00 ,$220.00 
,775,2/1/2018,Chamomile,Herbal Tea,Jharkhand,$40.00 ,$250.00 ,$26.00 ,$290.00 
,971,2/1/2018,Chamomile,Herbal Tea,Mizoram,$50.00 ,$70.00 ,$28.00 ,$81.00 
,435,2/1/2018,Chamomile,Herbal Tea,Odisha,$30.00 ,$80.00 ,$24.00 ,$101.00 
,206,2/1/2018,Chamomile,Herbal Tea,Punjab,$120.00 ,$280.00 ,$121.00 ,$325.00 
,775,2/1/2018,Lemon,Herbal Tea,Jharkhand,$120.00 ,$310.00 ,$115.00 ,$354.00 
,541,2/1/2018,Lemon,Herbal Tea,Mizoram,$30.00 ,$80.00 ,$30.00 ,$100.00 
,435,2/1/2018,Lemon,Herbal Tea,Odisha,$40.00 ,$100.00 ,$24.00 ,$114.00 
,509,2/1/2018,Lemon,Herbal Tea,Punjab,$50.00 ,$80.00 ,$34.00 ,$94.00 
,702,2/1/2018,Mint,Herbal Tea,Jharkhand,$110.00 ,$220.00 ,$94.00 ,$254.00 
,435,2/1/2018,Mint,Herbal Tea,Odisha,,$80.00 ,($31.00),$102.00 
,563,2/1/2018,Darjeeling,Tea,Chhattisgarh,$140.00 ,$400.00 ,$141.00 ,$457.00 
,816,2/1/2018,Darjeeling,Tea,Haryana,$10.00 ,$70.00 ,$9.00 ,$82.00 
,920,2/1/2018,Darjeeling,Tea,Rajasthan,$50.00 ,$120.00 ,$41.00 ,$137.00 
,515,2/1/2018,Earl Grey,Tea,Chhattisgarh,$150.00 ,$460.00 ,$169.00 ,$534.00 
,314,2/1/2018,Earl Grey,Tea,Haryana,,$50.00 ,($7.00),$68.00 
,414,2/1/2018,Earl Grey,Tea,Rajasthan,$10.00 ,$130.00 ,$3.00 ,$155.00 
,573,2/1/2018,Green Tea,Tea,Haryana,$0.00 ,$60.00 ,($4.00),$74.00 
,475,2/1/2018,Darjeeling,Tea,Arunachal Pradesh,$60.00 ,$130.00 ,$48.00 ,$123.00 
,603,2/1/2018,Darjeeling,Tea,Assam,$20.00 ,$40.00 ,$11.00 ,$45.00 
,475,2/1/2018,Green Tea,Tea,Arunachal Pradesh,$40.00 ,$70.00 ,$21.00 ,$66.00 
,603,2/1/2018,Green Tea,Tea,Assam,$30.00 ,$40.00 ,$32.00 ,$43.00 
,775,2/1/2018,Darjeeling,Tea,Jharkhand,$150.00 ,$370.00 ,$202.00 ,$545.00 
,541,2/1/2018,Darjeeling,Tea,Mizoram,$20.00 ,$30.00 ,$17.00 ,$56.00 
,435,2/1/2018,Darjeeling,Tea,Odisha,$10.00 ,$70.00 ,($7.00),$104.00 
,360,2/1/2018,Darjeeling,Tea,Punjab,$40.00 ,$110.00 ,$66.00 ,$174.00 
,702,2/1/2018,Earl Grey,Tea,Jharkhand,$100.00 ,$310.00 ,$142.00 ,$457.00 
,971,2/1/2018,Earl Grey,Tea,Mizoram,$50.00 ,$130.00 ,$62.00 ,$200.00 
,435,2/1/2018,Earl Grey,Tea,Odisha,$10.00 ,$50.00 ,$9.00 ,$82.00 
,206,2/1/2018,Earl Grey,Tea,Punjab,$40.00 ,$90.00 ,$41.00 ,$137.00 
,702,2/1/2018,Green Tea,Tea,Jharkhand,,$0.00 ,($342.00),$23.00 
,503,2/1/2018,Green Tea,Tea,Mizoram,$60.00 ,$140.00 ,$71.00 ,$206.00 
,435,2/1/2018,Green Tea,Tea,Odisha,$10.00 ,$40.00 ,($6.00),$68.00 
,253,2/1/2018,Green Tea,Tea,Punjab,$10.00 ,$100.00 ,$3.00 ,$155.00 
,720,3/1/2018,Decaf Irish Cream,Coffee,Andhra Pradesh,$110.00 ,$240.00 ,$101.00 ,$234.00 
,630,3/1/2018,Decaf Irish Cream,Coffee,Tamil Nadu,$120.00 ,$280.00 ,$102.00 ,$267.00 
,513,3/1/2018,Decaf Irish Cream,Coffee,Manipur,$20.00 ,$130.00 ,($4.00),$125.00 
,970,3/1/2018,Decaf Espresso,Espresso,Andhra Pradesh,$80.00 ,$210.00 ,$54.00 ,$180.00 
,773,3/1/2018,Decaf Espresso,Espresso,Tamil Nadu,$200.00 ,$560.00 ,$148.00 ,$478.00 
,234,3/1/2018,Decaf Espresso,Espresso,Manipur,$40.00 ,$150.00 ,$15.00 ,$129.00 
,321,3/1/2018,Decaf Irish Cream,Coffee,Karnataka,$80.00 ,$200.00 ,$74.00 ,$214.00 
,941,3/1/2018,Decaf Espresso,Espresso,Karnataka,$70.00 ,$180.00 ,$54.00 ,$188.00 
,214,3/1/2018,Decaf Irish Cream,Coffee,Goa,$110.00 ,$240.00 ,$70.00 ,$193.00 
,972,3/1/2018,Decaf Espresso,Espresso,Goa,$90.00 ,$170.00 ,$84.00 ,$198.00 
,650,3/1/2018,Decaf Irish Cream,Coffee,Maharashtra,,$150.00 ,($121.00),$127.00 
,916,3/1/2018,Decaf Espresso,Espresso,Maharashtra,$210.00 ,$540.00 ,$211.00 ,$567.00 
,720,3/1/2018,Amaretto,Coffee,Andhra Pradesh,$100.00 ,$220.00 ,$90.00 ,$213.00 
,937,3/1/2018,Amaretto,Coffee,Manipur,$50.00 ,$140.00 ,$32.00 ,$134.00 
,970,3/1/2018,Colombian,Coffee,Andhra Pradesh,$90.00 ,$200.00 ,$69.00 ,$193.00 
,217,3/1/2018,Colombian,Coffee,Tamil Nadu,$140.00 ,$380.00 ,$119.00 ,$367.00 
,740,3/1/2018,Colombian,Coffee,Manipur,$40.00 ,$120.00 ,$35.00 ,$121.00 
,719,3/1/2018,Caffe Mocha,Espresso,Andhra Pradesh,$110.00 ,$230.00 ,$84.00 ,$198.00 
,312,3/1/2018,Caffe Mocha,Espresso,Tamil Nadu,$260.00 ,$660.00 ,$211.00 ,$567.00 
,513,3/1/2018,Caffe Mocha,Espresso,Manipur,$130.00 ,$380.00 ,$94.00 ,$325.00 
,561,3/1/2018,Colombian,Coffee,Karnataka,$70.00 ,$190.00 ,$67.00 ,$210.00 
,978,3/1/2018,Colombian,Coffee,Gujarat,$360.00 ,$460.00 ,$366.00 ,$492.00 
,718,3/1/2018,Colombian,Coffee,Madhya Pradesh,$270.00 ,$640.00 ,$259.00 ,$675.00 
,941,3/1/2018,Caffe Mocha,Espresso,Karnataka,$30.00 ,$220.00 ,$17.00 ,$227.00 
,508,3/1/2018,Caffe Mocha,Espresso,Gujarat,$20.00 ,$120.00 ,($4.00),$125.00 
,607,3/1/2018,Caffe Mocha,Espresso,Madhya Pradesh,,$60.00 ,($208.00),$63.00 
,508,3/1/2018,Regular Espresso,Espresso,Gujarat,$100.00 ,$310.00 ,$94.00 ,$325.00 
,718,3/1/2018,Regular Espresso,Espresso,Madhya Pradesh,$210.00 ,$510.00 ,$194.00 ,$523.00 
,940,3/1/2018,Colombian,Coffee,Goa,$240.00 ,$580.00 ,$166.00 ,$467.00 
,325,3/1/2018,Caffe Latte,Espresso,Goa,$50.00 ,$150.00 ,$54.00 ,$180.00 
,936,3/1/2018,Caffe Mocha,Espresso,Goa,$90.00 ,$180.00 ,$91.00 ,$213.00 
,925,3/1/2018,Amaretto,Coffee,Maharashtra,,$150.00 ,($41.00),$125.00 
,707,3/1/2018,Colombian,Coffee,Maharashtra,$370.00 ,$840.00 ,$259.00 ,$675.00 
,760,3/1/2018,Caffe Latte,Espresso,Maharashtra,$150.00 ,$450.00 ,$149.00 ,$478.00 
,323,3/1/2018,Caffe Mocha,Espresso,Maharashtra,$30.00 ,$280.00 ,$27.00 ,$298.00 
,719,3/1/2018,Chamomile,Herbal Tea,Andhra Pradesh,$100.00 ,$280.00 ,$94.00 ,$325.00 
,224,3/1/2018,Chamomile,Herbal Tea,Tamil Nadu,$90.00 ,$180.00 ,$91.00 ,$213.00 
,234,3/1/2018,Chamomile,Herbal Tea,Manipur,$30.00 ,$40.00 ,$15.00 ,$53.00 
,970,3/1/2018,Lemon,Herbal Tea,Andhra Pradesh,$20.00 ,$110.00 ,($4.00),$125.00 
,630,3/1/2018,Lemon,Herbal Tea,Tamil Nadu,$60.00 ,$160.00 ,$70.00 ,$193.00 
,740,3/1/2018,Lemon,Herbal Tea,Manipur,$40.00 ,$60.00 ,$28.00 ,$79.00 
,720,3/1/2018,Mint,Herbal Tea,Andhra Pradesh,$40.00 ,$110.00 ,$31.00 ,$134.00 
,773,3/1/2018,Mint,Herbal Tea,Tamil Nadu,$100.00 ,$200.00 ,$102.00 ,$234.00 
,863,3/1/2018,Chamomile,Herbal Tea,Karnataka,$30.00 ,$80.00 ,$35.00 ,$112.00 
,772,3/1/2018,Lemon,Herbal Tea,Karnataka,$20.00 ,$90.00 ,$12.00 ,$120.00 
,508,3/1/2018,Lemon,Herbal Tea,Gujarat,$30.00 ,$100.00 ,$16.00 ,$129.00 
,516,3/1/2018,Lemon,Herbal Tea,Madhya Pradesh,$130.00 ,$400.00 ,$141.00 ,$513.00 
,813,3/1/2018,Mint,Herbal Tea,Karnataka,$50.00 ,$120.00 ,$40.00 ,$155.00 
,914,3/1/2018,Mint,Herbal Tea,Madhya Pradesh,,$140.00 ,($119.00),$182.00 
,214,3/1/2018,Chamomile,Herbal Tea,Goa,$50.00 ,$130.00 ,$31.00 ,$134.00 
,281,3/1/2018,Lemon,Herbal Tea,Goa,$40.00 ,$110.00 ,$35.00 ,$121.00 
,562,3/1/2018,Chamomile,Herbal Tea,Maharashtra,$100.00 ,$200.00 ,$101.00 ,$234.00 
,213,3/1/2018,Lemon,Herbal Tea,Maharashtra,$170.00 ,$410.00 ,$165.00 ,$467.00 
,562,3/1/2018,Mint,Herbal Tea,Maharashtra,$60.00 ,$160.00 ,$69.00 ,$193.00 
,970,3/1/2018,Darjeeling,Tea,Andhra Pradesh,$20.00 ,$110.00 ,$16.00 ,$129.00 
,815,3/1/2018,Darjeeling,Tea,Tamil Nadu,$80.00 ,$170.00 ,$84.00 ,$198.00 
,513,3/1/2018,Darjeeling,Tea,Manipur,$60.00 ,$180.00 ,$68.00 ,$210.00 
,303,3/1/2018,Earl Grey,Tea,Andhra Pradesh,$30.00 ,$110.00 ,$32.00 ,$135.00 
,773,3/1/2018,Earl Grey,Tea,Tamil Nadu,$40.00 ,$150.00 ,$53.00 ,$180.00 
,513,3/1/2018,Earl Grey,Tea,Manipur,$70.00 ,$180.00 ,$74.00 ,$214.00 
,720,3/1/2018,Green Tea,Tea,Andhra Pradesh,$30.00 ,$80.00 ,$29.00 ,$98.00 
,863,3/1/2018,Darjeeling,Tea,Karnataka,$40.00 ,$80.00 ,$27.00 ,$81.00 
,978,3/1/2018,Darjeeling,Tea,Gujarat,$40.00 ,$80.00 ,$28.00 ,$79.00 
,716,3/1/2018,Darjeeling,Tea,Madhya Pradesh,$120.00 ,$250.00 ,$102.00 ,$234.00 
,315,3/1/2018,Earl Grey,Tea,Madhya Pradesh,$110.00 ,$230.00 ,$91.00 ,$213.00 
,813,3/1/2018,Green Tea,Tea,Karnataka,$60.00 ,$130.00 ,$47.00 ,$121.00 
,857,3/1/2018,Green Tea,Tea,Gujarat,$20.00 ,$50.00 ,$15.00 ,$53.00 
,518,3/1/2018,Green Tea,Tea,Madhya Pradesh,$100.00 ,$210.00 ,$83.00 ,$198.00 
,415,3/1/2018,Darjeeling,Tea,Maharashtra,$80.00 ,$140.00 ,$91.00 ,$213.00 
,951,3/1/2018,Earl Grey,Tea,Maharashtra,$70.00 ,$130.00 ,$84.00 ,$198.00 
,415,3/1/2018,Green Tea,Tea,Maharashtra,$50.00 ,$120.00 ,$54.00 ,$180.00 
,563,3/1/2018,Decaf Irish Cream,Coffee,Chhattisgarh,$20.00 ,$50.00 ,$12.00 ,$54.00 
,573,3/1/2018,Decaf Irish Cream,Coffee,Haryana,$60.00 ,$170.00 ,$45.00 ,$163.00 
,414,3/1/2018,Decaf Irish Cream,Coffee,Rajasthan,$70.00 ,$190.00 ,$55.00 ,$188.00 
,563,3/1/2018,Decaf Espresso,Espresso,Chhattisgarh,$40.00 ,$50.00 ,$32.00 ,$43.00 
,660,3/1/2018,Decaf Espresso,Espresso,Haryana,$60.00 ,$130.00 ,$45.00 ,$118.00 
,715,3/1/2018,Decaf Espresso,Espresso,Rajasthan,$60.00 ,$130.00 ,$34.00 ,$112.00 
,860,3/1/2018,Decaf Espresso,Espresso,Arunachal Pradesh,$40.00 ,$120.00 ,$26.00 ,$124.00 
,318,3/1/2018,Decaf Irish Cream,Coffee,Kerala,$70.00 ,$150.00 ,$47.00 ,$121.00 
,505,3/1/2018,Decaf Irish Cream,Coffee,Nagaland,,$130.00 ,($33.00),$106.00 
,405,3/1/2018,Decaf Irish Cream,Coffee,Meghalaya,$40.00 ,$90.00 ,$27.00 ,$79.00 
,504,3/1/2018,Decaf Espresso,Espresso,Kerala,$50.00 ,$110.00 ,$38.00 ,$129.00 
,505,3/1/2018,Decaf Espresso,Espresso,Nagaland,$10.00 ,$70.00 ,$11.00 ,$85.00 
,580,3/1/2018,Decaf Espresso,Espresso,Meghalaya,$70.00 ,$180.00 ,$68.00 ,$210.00 
,702,3/1/2018,Decaf Irish Cream,Coffee,Jharkhand,$20.00 ,$70.00 ,$6.00 ,$63.00 
,503,3/1/2018,Decaf Irish Cream,Coffee,Mizoram,$60.00 ,$150.00 ,$34.00 ,$121.00 
,435,3/1/2018,Decaf Irish Cream,Coffee,Odisha,$70.00 ,$230.00 ,$38.00 ,$189.00 
,206,3/1/2018,Decaf Irish Cream,Coffee,Punjab,$70.00 ,$280.00 ,$16.00 ,$227.00 
,775,3/1/2018,Decaf Espresso,Espresso,Jharkhand,$10.00 ,$30.00 ,$10.00 ,$41.00 
,971,3/1/2018,Decaf Espresso,Espresso,Mizoram,$100.00 ,$310.00 ,$94.00 ,$325.00 
,435,3/1/2018,Decaf Espresso,Espresso,Odisha,$50.00 ,$110.00 ,$47.00 ,$121.00 
,425,3/1/2018,Decaf Espresso,Espresso,Punjab,$50.00 ,$140.00 ,$40.00 ,$155.00 
,712,3/1/2018,Amaretto,Coffee,Chhattisgarh,$20.00 ,$40.00 ,$10.00 ,$45.00 
,262,3/1/2018,Amaretto,Coffee,Rajasthan,$30.00 ,$120.00 ,$13.00 ,$120.00 
,641,3/1/2018,Colombian,Coffee,Chhattisgarh,$20.00 ,$60.00 ,$6.00 ,$63.00 
,573,3/1/2018,Colombian,Coffee,Haryana,$40.00 ,$190.00 ,$39.00 ,$189.00 
,262,3/1/2018,Colombian,Coffee,Rajasthan,$30.00 ,$230.00 ,$17.00 ,$227.00 
,712,3/1/2018,Caffe Mocha,Espresso,Chhattisgarh,$20.00 ,$40.00 ,$9.00 ,$41.00 
,573,3/1/2018,Caffe Mocha,Espresso,Haryana,$70.00 ,$140.00 ,$47.00 ,$121.00 
,715,3/1/2018,Caffe Mocha,Espresso,Rajasthan,$60.00 ,$180.00 ,$41.00 ,$155.00 
,603,3/1/2018,Amaretto,Coffee,Assam,$40.00 ,$100.00 ,$29.00 ,$107.00 
,475,3/1/2018,Colombian,Coffee,Arunachal Pradesh,$130.00 ,$290.00 ,$114.00 ,$309.00 
,603,3/1/2018,Colombian,Coffee,Assam,$40.00 ,$110.00 ,$26.00 ,$119.00 
,860,3/1/2018,Caffe Mocha,Espresso,Arunachal Pradesh,$10.00 ,$140.00 ,$0.00 ,$150.00 
,603,3/1/2018,Caffe Mocha,Espresso,Assam,$10.00 ,$100.00 ,($7.00),$107.00 
,603,3/1/2018,Regular Espresso,Espresso,Assam,$0.00 ,$70.00 ,($4.00),$75.00 
,225,3/1/2018,Colombian,Coffee,Kerala,$50.00 ,$100.00 ,$29.00 ,$82.00 
,505,3/1/2018,Colombian,Coffee,Nagaland,$50.00 ,$140.00 ,$26.00 ,$119.00 
,918,3/1/2018,Colombian,Coffee,Meghalaya,$50.00 ,$120.00 ,$29.00 ,$98.00 
,318,3/1/2018,Caffe Latte,Espresso,Kerala,$0.00 ,$120.00 ,$1.00 ,$150.00 
,505,3/1/2018,Caffe Latte,Espresso,Nagaland,$10.00 ,$60.00 ,($3.00),$75.00 
,405,3/1/2018,Caffe Latte,Espresso,Meghalaya,$80.00 ,$180.00 ,$74.00 ,$214.00 
,318,3/1/2018,Caffe Mocha,Espresso,Kerala,$70.00 ,$140.00 ,$63.00 ,$167.00 
,505,3/1/2018,Caffe Mocha,Espresso,Nagaland,$10.00 ,$90.00 ,($7.00),$107.00 
,918,3/1/2018,Caffe Mocha,Espresso,Meghalaya,$30.00 ,$40.00 ,$15.00 ,$53.00 
,503,3/1/2018,Amaretto,Coffee,Mizoram,$30.00 ,$150.00 ,($3.00),$125.00 
,435,3/1/2018,Amaretto,Coffee,Odisha,$70.00 ,$200.00 ,$45.00 ,$163.00 
,702,3/1/2018,Colombian,Coffee,Jharkhand,$10.00 ,$90.00 ,($4.00),$75.00 
,503,3/1/2018,Colombian,Coffee,Mizoram,$60.00 ,$180.00 ,$24.00 ,$149.00 
,801,3/1/2018,Colombian,Coffee,Odisha,$60.00 ,$150.00 ,$26.00 ,$124.00 
,206,3/1/2018,Colombian,Coffee,Punjab,$80.00 ,$180.00 ,$48.00 ,$150.00 
,775,3/1/2018,Caffe Latte,Espresso,Jharkhand,$30.00 ,$40.00 ,$31.00 ,$43.00 
,541,3/1/2018,Caffe Latte,Espresso,Mizoram,$20.00 ,$120.00 ,$15.00 ,$129.00 
,435,3/1/2018,Caffe Latte,Espresso,Odisha,$50.00 ,$110.00 ,$45.00 ,$118.00 
,253,3/1/2018,Caffe Latte,Espresso,Punjab,$40.00 ,$100.00 ,$35.00 ,$112.00 
,775,3/1/2018,Caffe Mocha,Espresso,Jharkhand,$20.00 ,$40.00 ,$10.00 ,$45.00 
,971,3/1/2018,Caffe Mocha,Espresso,Mizoram,$40.00 ,$120.00 ,$32.00 ,$134.00 
,801,3/1/2018,Caffe Mocha,Espresso,Odisha,$40.00 ,$100.00 ,$34.00 ,$110.00 
,253,3/1/2018,Caffe Mocha,Espresso,Punjab,$20.00 ,$110.00 ,$12.00 ,$120.00 
,641,3/1/2018,Chamomile,Herbal Tea,Chhattisgarh,$210.00 ,$490.00 ,$212.00 ,$567.00 
,816,3/1/2018,Chamomile,Herbal Tea,Haryana,$10.00 ,$90.00 ,($6.00),$107.00 
,262,3/1/2018,Chamomile,Herbal Tea,Rajasthan,$70.00 ,$140.00 ,$63.00 ,$167.00 
,319,3/1/2018,Lemon,Herbal Tea,Chhattisgarh,$110.00 ,$230.00 ,$102.00 ,$267.00 
,636,3/1/2018,Lemon,Herbal Tea,Haryana,,$90.00 ,($32.00),$106.00 
,715,3/1/2018,Lemon,Herbal Tea,Rajasthan,$50.00 ,$100.00 ,$47.00 ,$121.00 
,203,3/1/2018,Lemon,Herbal Tea,Arunachal Pradesh,$40.00 ,$140.00 ,$39.00 ,$189.00 
,603,3/1/2018,Lemon,Herbal Tea,Assam,$0.00 ,$50.00 ,($3.00),$75.00 
,203,3/1/2018,Mint,Herbal Tea,Arunachal Pradesh,$50.00 ,$120.00 ,$46.00 ,$163.00 
,337,3/1/2018,Chamomile,Herbal Tea,Kerala,$40.00 ,$100.00 ,$34.00 ,$110.00 
,505,3/1/2018,Chamomile,Herbal Tea,Nagaland,$20.00 ,$40.00 ,$10.00 ,$45.00 
,580,3/1/2018,Chamomile,Herbal Tea,Meghalaya,$20.00 ,$110.00 ,$13.00 ,$120.00 
,318,3/1/2018,Lemon,Herbal Tea,Kerala,$40.00 ,$180.00 ,$39.00 ,$189.00 
